1	0,000003
2	0,000004
3	0,000005
4	0,000006
5	0,000007
6	0,000008
7	0,000009
8	0,000011
9	0,000012
10	0,000013
11	0,000014
12	0,000016
13	0,000017
14	0,000018
15	0,000020
16	0,000024
17	0,000025
18	0,000028
19	0,000031
20	0,000034
21	0,000037
22	0,000040
23	0,000043
24	0,000046
25	0,000049
26	0,000051
27	0,000055
28	0,000058
29	0,000060
30	0,000065
31	0,000067
32	0,000069
33	0,000073
34	0,000075
35	0,000078
36	0,000081
37	0,000084
38	0,000087
39	0,000089
40	0,000093
41	0,000096
42	0,000099
43	0,000102
44	0,000105
45	0,000108
46	0,000110
47	0,000115
48	0,000116
49	0,000118
50	0,000122
51	0,000125
52	0,000128
53	0,000131
54	0,000134
55	0,000137
56	0,000139
57	0,000142
58	0,000145
59	0,000149
60	0,000152
61	0,000154
62	0,000157
63	0,000161
64	0,000163
65	0,000166
66	0,000169
67	0,000172
68	0,000174
69	0,000178
70	0,000181
71	0,000183
72	0,000186
73	0,000189
74	0,000193
75	0,000195
76	0,000198
77	0,000201
78	0,000204
79	0,000208
80	0,000210
81	0,000213
82	0,000215
83	0,000219
84	0,000221
85	0,000225
86	0,000228
87	0,000230
88	0,000233
89	0,000237
90	0,000239
91	0,000242
92	0,000244
93	0,000248
94	0,000251
95	0,000253
96	0,000257
97	0,000261
98	0,000262
99	0,000265
100	0,000268
101	0,000271
102	0,000274
103	0,000277
104	0,000281
105	0,000283
106	0,000286
107	0,000290
108	0,000293
109	0,000294
110	0,000298
111	0,000301
112	0,000303
113	0,000306
114	0,000309
115	0,000313
116	0,000316
117	0,000318
118	0,000321
119	0,000323
120	0,000327
121	0,000330
122	0,000333
123	0,000335
124	0,000339
125	0,000342
126	0,000345
127	0,000348
128	0,000351
129	0,000352
130	0,000357
131	0,000360
132	0,000362
133	0,000365
134	0,000368
135	0,000371
136	0,000375
137	0,000377
138	0,000380
139	0,000383
140	0,000385
141	0,000389
142	0,000391
143	0,000395
144	0,000397
145	0,000401
146	0,000403
147	0,000406
148	0,000409
149	0,000412
150	0,000413
151	0,000418
152	0,000421
153	0,000424
154	0,000427
155	0,000429
156	0,000433
157	0,000435
158	0,000438
159	0,000441
160	0,000443
161	0,000446
162	0,000450
163	0,000452
164	0,000456
165	0,000459
166	0,000461
167	0,000464
168	0,000467
169	0,000471
170	0,000475
171	0,000478
172	0,000479
173	0,000481
174	0,000485
175	0,000488
176	0,000490
177	0,000494
178	0,000496
179	0,000499
180	0,000503
181	0,000505
182	0,000508
183	0,000511
184	0,000513
185	0,000517
186	0,000520
187	0,000524
188	0,000527
189	0,000529
190	0,000531
191	0,000535
192	0,000537
193	0,000540
194	0,000543
195	0,000547
196	0,000549
197	0,000553
198	0,000556
199	0,000558
200	0,000561
201	0,000563
202	0,000566
203	0,000569
204	0,000571
205	0,000575
206	0,000579
207	0,000582
208	0,000584
209	0,000587
210	0,000590
211	0,000593
212	0,000596
213	0,000599
214	0,000601
215	0,000604
216	0,000607
217	0,000609
218	0,000614
219	0,000617
220	0,000620
221	0,000622
222	0,000625
223	0,000628
224	0,000631
225	0,000634
226	0,000636
227	0,000640
228	0,000644
229	0,000646
230	0,000649
231	0,000652
232	0,000654
233	0,000659
234	0,000660
235	0,000663
236	0,000667
237	0,000672
238	0,000672
239	0,000676
240	0,000677
241	0,000682
242	0,000685
243	0,000688
244	0,000689
245	0,000701
246	0,000695
247	0,000715
248	0,000703
249	0,000731
250	0,000737
251	0,000713
252	0,000743
253	0,000769
254	0,000754
255	0,000780
256	0,000761
257	0,000772
258	0,000778
259	0,000794
260	0,000768
261	0,000800
262	0,000790
263	0,000806
264	0,000810
265	0,000829
266	0,000837
267	0,000832
268	0,000843
269	0,000843
270	0,000851
271	0,000863
272	0,000867
273	0,000878
274	0,000865
275	0,000875
276	0,000888
277	0,000895
278	0,000895
279	0,000905
280	0,000913
281	0,000917
282	0,000921
283	0,000938
284	0,000929
285	0,000946
286	0,000948
287	0,000949
288	0,000962
289	0,000969
290	0,000980
291	0,000972
292	0,000984
293	0,000998
294	0,001004
295	0,001019
296	0,001009
297	0,001015
298	0,001012
299	0,001033
300	0,001037
301	0,001044
302	0,001063
303	0,001046
304	0,001058
305	0,001058
306	0,001072
307	0,001081
308	0,001090
309	0,001086
310	0,001090
311	0,001110
312	0,001087
313	0,001117
314	0,001106
315	0,001124
316	0,001125
317	0,001137
318	0,001139
319	0,001143
320	0,001146
321	0,001164
322	0,001174
323	0,001169
324	0,001184
325	0,001181
326	0,001195
327	0,001193
328	0,001195
329	0,001219
330	0,001214
331	0,001219
332	0,001226
333	0,001236
334	0,001237
335	0,001246
336	0,001247
337	0,001255
338	0,001259
339	0,001275
340	0,001275
341	0,001285
342	0,001289
343	0,001302
344	0,001311
345	0,001318
346	0,001299
347	0,001317
348	0,001313
349	0,001342
350	0,001329
351	0,001351
352	0,001339
353	0,001360
354	0,001352
355	0,001379
356	0,001378
357	0,001379
358	0,001369
359	0,001393
360	0,001430
361	0,001415
362	0,001411
363	0,001413
364	0,001414
365	0,001415
366	0,001440
367	0,001444
368	0,001443
369	0,001446
370	0,001476
371	0,001487
372	0,001474
373	0,001483
374	0,001491
375	0,001494
376	0,001499
377	0,001511
378	0,001509
379	0,001520
380	0,001521
381	0,001528
382	0,001545
383	0,001557
384	0,001546
385	0,001549
386	0,001568
387	0,001614
388	0,001563
389	0,001572
390	0,001583
391	0,001566
392	0,001592
393	0,001609
394	0,001618
395	0,001660
396	0,001636
397	0,001641
398	0,001626
399	0,001639
400	0,001632
401	0,001646
402	0,001652
403	0,001658
404	0,001661
405	0,001657
406	0,001682
407	0,001689
408	0,001728
409	0,001702
410	0,001719
411	0,001731
412	0,001716
413	0,001731
414	0,001743
415	0,001774
416	0,001735
417	0,001745
418	0,001766
419	0,001766
420	0,001772
421	0,001785
422	0,001787
423	0,001781
424	0,001798
425	0,001813
426	0,001803
427	0,001791
428	0,001846
429	0,001844
430	0,001833
431	0,001841
432	0,001830
433	0,001860
434	0,001866
435	0,001864
436	0,001888
437	0,001882
438	0,001891
439	0,001884
440	0,001898
441	0,001900
