1	0.000003
2	0.000004
3	0.000005
4	0.000006
5	0.000007
6	0.000008
7	0.000010
8	0.000011
9	0.000012
10	0.000013
11	0.000014
12	0.000016
13	0.000017
14	0.000018
15	0.000020
16	0.000022
17	0.000023
18	0.000024
19	0.000025
20	0.000027
21	0.000028
22	0.000029
23	0.000030
24	0.000032
25	0.000033
26	0.000034
27	0.000035
28	0.000037
29	0.000038
30	0.000039
31	0.000040
32	0.000041
33	0.000043
34	0.000044
35	0.000045
36	0.000046
37	0.000048
38	0.000049
39	0.000050
40	0.000051
41	0.000052
42	0.000054
43	0.000055
44	0.000056
45	0.000057
46	0.000059
47	0.000060
48	0.000061
49	0.000062
50	0.000063
51	0.000065
52	0.000066
53	0.000067
54	0.000068
55	0.000070
56	0.000071
57	0.000072
58	0.000073
59	0.000075
60	0.000076
61	0.000077
62	0.000078
63	0.000079
64	0.000080
65	0.000082
66	0.000083
67	0.000084
68	0.000085
69	0.000087
70	0.000088
71	0.000089
72	0.000090
73	0.000093
74	0.000093
75	0.000094
76	0.000095
77	0.000097
78	0.000098
79	0.000099
80	0.000100
81	0.000102
82	0.000103
83	0.000104
84	0.000105
85	0.000106
86	0.000107
87	0.000109
88	0.000110
89	0.000111
90	0.000112
91	0.000114
92	0.000115
93	0.000116
94	0.000117
95	0.000119
96	0.000120
97	0.000121
98	0.000122
99	0.000124
100	0.000125
101	0.000126
102	0.000127
103	0.000128
104	0.000130
105	0.000131
106	0.000132
107	0.000133
108	0.000134
109	0.000136
110	0.000137
111	0.000138
112	0.000140
113	0.000141
114	0.000142
115	0.000143
116	0.000144
117	0.000146
118	0.000147
119	0.000148
120	0.000149
121	0.000151
122	0.000152
123	0.000153
124	0.000154
125	0.000155
126	0.000157
127	0.000158
128	0.000159
129	0.000161
130	0.000163
131	0.000163
132	0.000164
133	0.000165
134	0.000166
135	0.000167
136	0.000169
137	0.000170
138	0.000171
139	0.000173
140	0.000174
141	0.000175
142	0.000176
143	0.000178
144	0.000179
145	0.000180
146	0.000181
147	0.000183
148	0.000184
149	0.000185
150	0.000186
151	0.000187
152	0.000188
153	0.000190
154	0.000191
155	0.000192
156	0.000194
157	0.000195
158	0.000196
159	0.000197
160	0.000199
161	0.000200
162	0.000201
163	0.000202
164	0.000203
165	0.000204
166	0.000206
167	0.000207
168	0.000208
169	0.000210
170	0.000211
171	0.000212
172	0.000213
173	0.000215
174	0.000216
175	0.000217
176	0.000218
177	0.000219
178	0.000221
179	0.000222
180	0.000223
181	0.000224
182	0.000226
183	0.000227
184	0.000228
185	0.000229
186	0.000231
187	0.000232
188	0.000233
189	0.000234
190	0.000235
191	0.000236
192	0.000238
193	0.000239
194	0.000240
195	0.000241
196	0.000243
197	0.000244
198	0.000245
199	0.000246
200	0.000248
201	0.000249
202	0.000250
203	0.000251
204	0.000253
205	0.000254
206	0.000255
207	0.000256
208	0.000257
209	0.000259
210	0.000260
211	0.000261
212	0.000263
213	0.000264
214	0.000265
215	0.000266
216	0.000267
217	0.000269
218	0.000270
219	0.000271
220	0.000272
221	0.000274
222	0.000275
223	0.000276
224	0.000277
225	0.000278
226	0.000280
227	0.000281
228	0.000282
229	0.000283
230	0.000285
231	0.000286
232	0.000288
233	0.000288
234	0.000290
235	0.000291
236	0.000292
237	0.000293
238	0.000294
239	0.000296
240	0.000297
241	0.000298
242	0.000299
243	0.000301
244	0.000302
245	0.000303
246	0.000303
247	0.000305
248	0.000307
249	0.000308
250	0.000308
251	0.000310
252	0.000312
253	0.000313
254	0.000314
255	0.000315
256	0.000316
257	0.000318
258	0.000319
259	0.000320
260	0.000321
261	0.000323
262	0.000324
263	0.000325
264	0.000326
265	0.000328
266	0.000328
267	0.000330
268	0.000330
269	0.000333
270	0.000333
271	0.000336
272	0.000336
273	0.000337
274	0.000339
275	0.000340
276	0.000341
277	0.000342
278	0.000343
279	0.000344
280	0.000346
281	0.000347
282	0.000348
283	0.000350
284	0.000350
285	0.000352
286	0.000353
287	0.000355
288	0.000356
289	0.000357
290	0.000358
291	0.000359
292	0.000360
293	0.000361
294	0.000363
295	0.000365
296	0.000365
297	0.000367
298	0.000367
299	0.000369
300	0.000370
301	0.000371
302	0.000373
303	0.000374
304	0.000375
305	0.000376
306	0.000377
307	0.000379
308	0.000380
309	0.000382
310	0.000383
311	0.000384
312	0.000385
313	0.000386
314	0.000388
315	0.000389
316	0.000390
317	0.000391
318	0.000392
319	0.000396
320	0.000394
321	0.000396
322	0.000397
323	0.000399
324	0.000400
325	0.000401
326	0.000402
327	0.000403
328	0.000404
329	0.000406
330	0.000407
331	0.000409
332	0.000409
333	0.000410
334	0.000412
335	0.000413
336	0.000415
337	0.000416
338	0.000417
339	0.000418
340	0.000419
341	0.000421
342	0.000422
343	0.000423
344	0.000426
345	0.000425
346	0.000427
347	0.000428
348	0.000429
349	0.000431
350	0.000432
351	0.000433
352	0.000434
353	0.000436
354	0.000437
355	0.000438
356	0.000439
357	0.000441
358	0.000441
359	0.000442
360	0.000444
361	0.000445
362	0.000446
363	0.000448
364	0.000450
365	0.000450
366	0.000451
367	0.000452
368	0.000454
369	0.000454
370	0.000457
371	0.000458
372	0.000458
373	0.000460
374	0.000461
375	0.000463
376	0.000464
377	0.000466
378	0.000466
379	0.000467
380	0.000469
381	0.000469
382	0.000470
383	0.000472
384	0.000473
385	0.000475
386	0.000476
387	0.000477
388	0.000478
389	0.000480
390	0.000480
391	0.000482
392	0.000483
393	0.000484
394	0.000485
395	0.000488
396	0.000489
397	0.000489
398	0.000491
399	0.000491
400	0.000492
401	0.000493
402	0.000497
403	0.000496
404	0.000499
405	0.000499
406	0.000501
407	0.000501
408	0.000503
409	0.000504
410	0.000505
411	0.000506
412	0.000508
413	0.000509
414	0.000511
415	0.000511
416	0.000513
417	0.000513
418	0.000516
419	0.000515
420	0.000518
421	0.000519
422	0.000520
423	0.000522
424	0.000522
425	0.000524
426	0.000524
427	0.000526
428	0.000527
429	0.000529
430	0.000531
431	0.000531
432	0.000532
433	0.000532
434	0.000535
435	0.000535
436	0.000536
437	0.000538
438	0.000539
439	0.000541
440	0.000542
441	0.000544
